id,code,state_sat_code/id,name
township_sat_195,007,base.state_mx_gro,Arcelia
township_sat_196,007,base.state_mx_gto,Celaya
township_sat_197,007,base.state_mx_hgo,Almoloya
township_sat_198,007,base.state_mx_jal,San Juanito de Escobedo
township_sat_199,007,base.state_mx_mex,Amanalco
township_sat_200,007,base.state_mx_mich,Aporo
township_sat_201,007,base.state_mx_mor,Cuernavaca
township_sat_202,007,base.state_mx_nay,Jala
township_sat_203,007,base.state_mx_nl,Aramberri
township_sat_204,007,base.state_mx_oax,Asunción Ocotlán
township_sat_205,007,base.state_mx_pue,Ahuatlán
township_sat_206,007,base.state_mx_qro,Ezequiel Montes
township_sat_207,007,base.state_mx_q_roo,Lázaro Cárdenas
township_sat_208,007,base.state_mx_sin,Choix
township_sat_209,007,base.state_mx_slp,Cedral
township_sat_210,007,base.state_mx_son,Atil
township_sat_211,007,base.state_mx_tab,Emiliano Zapata
township_sat_212,007,base.state_mx_tamps,Camargo
township_sat_213,007,base.state_mx_tlax,El Carmen Tequexquitla
township_sat_214,007,base.state_mx_ver,Camarón de Tejeda
township_sat_215,007,base.state_mx_yuc,Cacalchén
township_sat_216,007,base.state_mx_zac,Concepción del Oro
township_sat_217,008,base.state_mx_ags,San José de Gracia
township_sat_218,008,base.state_mx_bcs,Los Cabos
township_sat_219,008,base.state_mx_camp,Tenabo
township_sat_220,008,base.state_mx_coah,Escobedo
township_sat_221,008,base.state_mx_col,Minatitlán
township_sat_222,008,base.state_mx_chih,Batopilas
township_sat_223,008,base.state_mx_chis,Angel Albino Corzo
township_sat_224,008,base.state_mx_df,La Magdalena Contreras
township_sat_225,008,base.state_mx_dgo,Guadalupe Victoria
township_sat_226,008,base.state_mx_gro,Atenango del Río
township_sat_227,008,base.state_mx_gto,Manuel Doblado
township_sat_228,008,base.state_mx_hgo,Apan
township_sat_229,008,base.state_mx_jal,Arandas
township_sat_230,008,base.state_mx_mex,Amatepec
township_sat_231,008,base.state_mx_mich,Aquila
township_sat_232,008,base.state_mx_mor,Emiliano Zapata
township_sat_233,008,base.state_mx_nay,Xalisco
township_sat_234,008,base.state_mx_nl,Bustamante
township_sat_235,008,base.state_mx_oax,Asunción Tlacolulita
township_sat_236,008,base.state_mx_pue,Ahuazotepec
township_sat_237,008,base.state_mx_qro,Huimilpan
township_sat_238,008,base.state_mx_q_roo,Solidaridad
township_sat_239,008,base.state_mx_sin,Elota
township_sat_240,008,base.state_mx_slp,Cerritos
